game_id,saison,league,gameday,venue,team,team_table_position,opponent,opponent_table_position,result,player_position,goal_minute,goal_score,goal_type
2718957,2016,LaLiga,25,H,FC Barcelona,2,Sporting Gijón,18,6:1,RA,9',1:0,Kopfball
2718967,2016,LaLiga,26,H,FC Barcelona,2,Celta Vigo,10,5:0,OM,24',1:0,Linksschuss
2718967,2016,LaLiga,26,H,FC Barcelona,2,Celta Vigo,10,5:0,OM,64',5:0,Linksschuss
2805651,2016,UEFA Champions League,Achtelfinale,H,FC Barcelona,,FC Paris Saint-Germain,,6:1,OM,50',3:0,Elfmeter
2718986,2016,LaLiga,28,H,FC Barcelona,2,FC Valencia,13,4:2,OM,45',2:1,Elfmeter
2718986,2016,LaLiga,28,H,FC Barcelona,2,FC Valencia,13,4:2,OM,53',3:2,Rechtsschuss
2719005,2016,LaLiga,30,H,FC Barcelona,2,FC Sevilla,4,3:0,RA,28',2:0,Rechtsschuss
2719005,2016,LaLiga,30,H,FC Barcelona,2,FC Sevilla,4,3:0,RA,33',3:0,Linksschuss
2719024,2016,LaLiga,32,H,FC Barcelona,2,Real Sociedad San Sebastián,6,3:2,RA,17',1:0,Linksschuss
2719024,2016,LaLiga,32,H,FC Barcelona,2,Real Sociedad San Sebastián,6,3:2,RA,37',2:0,Abstauber
2719034,2016,LaLiga,33,A,FC Barcelona,2,Real Madrid,1,3:2,RA,33',1:1,Linksschuss
2719034,2016,LaLiga,33,A,FC Barcelona,2,Real Madrid,1,3:2,RA,90'+2,2:3,Linksschuss
2719043,2016,LaLiga,34,H,FC Barcelona,2,CA Osasuna,20,7:1,OM,12',1:0,Linksschuss
2719043,2016,LaLiga,34,H,FC Barcelona,2,CA Osasuna,20,7:1,OM,61',4:1,Linksschuss
2719062,2016,LaLiga,36,H,FC Barcelona,2,FC Villarreal,5,4:1,RA,45',2:1,Linksschuss
2719062,2016,LaLiga,36,H,FC Barcelona,2,FC Villarreal,5,4:1,RA,82',4:1,Elfmeter
2719081,2016,LaLiga,38,H,FC Barcelona,2,SD Eibar,8,4:2,RA,75',3:2,Elfmeter
2719081,2016,LaLiga,38,H,FC Barcelona,2,SD Eibar,8,4:2,RA,90'+2,4:2,Rechtsschuss
2823374,2016,Copa del Rey,Finale,H,FC Barcelona,,Deportivo Alavés,,3:1,RA,30',1:0,Linksschuss
2878318,2017,Supercopa,Finale,H,FC Barcelona,,Real Madrid,,1:3,RA,77',1:1,Elfmeter
2899930,2017,LaLiga,2,A,FC Barcelona,2,Deportivo Alavés,16,2:0,MS,55',0:1,Linksschuss
2899930,2017,LaLiga,2,A,FC Barcelona,2,Deportivo Alavés,16,2:0,MS,66',0:2,Linksschuss
2899570,2017,LaLiga,3,H,FC Barcelona,2,Espanyol Barcelona,13,5:0,MS,26',1:0,Linksschuss
2899570,2017,LaLiga,3,H,FC Barcelona,2,Espanyol Barcelona,13,5:0,MS,35',2:0,Rechtsschuss
2899570,2017,LaLiga,3,H,FC Barcelona,2,Espanyol Barcelona,13,5:0,MS,67',3:0,Linksschuss
2917363,2017,UEFA Champions League,Gruppenphase,H,FC Barcelona,,Juventus Turin,,3:0,MS,45',1:0,Linksschuss
2917363,2017,UEFA Champions League,Gruppenphase,H,FC Barcelona,,Juventus Turin,,3:0,MS,69',3:0,Linksschuss
2899594,2017,LaLiga,5,H,FC Barcelona,1,SD Eibar,10,6:1,MS,21',1:0,Elfmeter
2899594,2017,LaLiga,5,H,FC Barcelona,1,SD Eibar,10,6:1,MS,59',4:1,Linksschuss
2899594,2017,LaLiga,5,H,FC Barcelona,1,SD Eibar,10,6:1,MS,62',5:1,Linksschuss
2899594,2017,LaLiga,5,H,FC Barcelona,1,SD Eibar,10,6:1,MS,87',6:1,Linksschuss
2899620,2017,LaLiga,7,H,FC Barcelona,1,UD Las Palmas,15,3:0,HS,70',2:0,Linksschuss
2899620,2017,LaLiga,7,H,FC Barcelona,1,UD Las Palmas,15,3:0,HS,77',3:0,Linksschuss
2917396,2017,UEFA Champions League,Gruppenphase,H,FC Barcelona,,Olympiakos Piräus,,3:1,MS,61',2:0,Direkter Freistoß
2899649,2017,LaLiga,10,A,FC Barcelona,1,Athletic Bilbao,11,2:0,HS,37',0:1,Linksschuss
2899684,2017,LaLiga,14,H,FC Barcelona,1,Celta Vigo,9,2:2,HS,22',1:1,Linksschuss
2899695,2017,LaLiga,15,A,FC Barcelona,1,FC Villarreal,6,2:0,RA,83',0:2,Linksschuss
2899698,2017,LaLiga,17,A,FC Barcelona,1,Real Madrid,3,3:0,HS,64',0:2,Elfmeter
2899719,2017,LaLiga,18,H,FC Barcelona,1,UD Levante,16,3:0,HS,12',1:0,Linksschuss
2978841,2017,Copa del Rey,Achtelfinale,H,FC Barcelona,,Celta Vigo,,5:0,HS,13',1:0,Linksschuss
2978841,2017,Copa del Rey,Achtelfinale,H,FC Barcelona,,Celta Vigo,,5:0,HS,15',2:0,Linksschuss
2899736,2017,LaLiga,19,A,FC Barcelona,1,Real Sociedad San Sebastián,14,4:2,HS,85',2:4,Direkter Freistoß
2899738,2017,LaLiga,20,A,FC Barcelona,1,Real Betis Sevilla,8,5:0,HS,64',0:2,Linksschuss
2899738,2017,LaLiga,20,A,FC Barcelona,1,Real Betis Sevilla,8,5:0,HS,80',0:4,Linksschuss
2989790,2017,Copa del Rey,Viertelfinale,H,FC Barcelona,,Espanyol Barcelona,,2:0,HS,25',2:0,abgefälschter Torschuss
2899747,2017,LaLiga,21,H,FC Barcelona,1,Deportivo Alavés,16,2:1,HS,84',2:1,Direkter Freistoß
2981999,2017,UEFA Champions League,Achtelfinale,A,FC Barcelona,,FC Chelsea,,1:1,HS,75',1:1,Linksschuss
2899805,2017,LaLiga,25,H,FC Barcelona,1,FC Girona,8,6:1,HS,30',2:1,Linksschuss
2899805,2017,LaLiga,25,H,FC Barcelona,1,FC Girona,8,6:1,HS,36',3:1,Direkter Freistoß
2899803,2017,LaLiga,26,A,FC Barcelona,1,UD Las Palmas,18,1:1,HS,21',0:1,Direkter Freistoß
2899819,2017,LaLiga,27,H,FC Barcelona,1,Atlético Madrid,2,1:0,HS,26',1:0,Direkter Freistoß
2982007,2017,UEFA Champions League,Achtelfinale,H,FC Barcelona,,FC Chelsea,,3:0,HS,3',1:0,Rechtsschuss
2982007,2017,UEFA Champions League,Achtelfinale,H,FC Barcelona,,FC Chelsea,,3:0,HS,63',3:0,Linksschuss
2899826,2017,LaLiga,29,H,FC Barcelona,1,Athletic Bilbao,12,2:0,HS,30',2:0,Linksschuss
2899845,2017,LaLiga,30,A,FC Barcelona,1,FC Sevilla,6,2:2,RA,89',2:2,Linksschuss
2899853,2017,LaLiga,31,H,FC Barcelona,1,CD Leganés,12,3:1,HS,27',1:0,Direkter Freistoß
2899853,2017,LaLiga,31,H,FC Barcelona,1,CD Leganés,12,3:1,HS,32',2:0,Linksschuss
2899853,2017,LaLiga,31,H,FC Barcelona,1,CD Leganés,12,3:1,HS,87',3:1,Linksschuss
3000614,2017,Copa del Rey,Finale,A,FC Barcelona,,FC Sevilla,,5:0,HS,31',0:2,Linksschuss
2899867,2017,LaLiga,35,A,FC Barcelona,1,Deportivo La Coruna ,18,4:2,HS,38',0:2,Linksschuss
2899867,2017,LaLiga,35,A,FC Barcelona,1,Deportivo La Coruna ,18,4:2,HS,82',2:3,Rechtsschuss
2899867,2017,LaLiga,35,A,FC Barcelona,1,Deportivo La Coruna ,18,4:2,HS,85',2:4,Linksschuss
2899869,2017,LaLiga,36,H,FC Barcelona,1,Real Madrid,3,2:2,HS,52',2:1,Linksschuss
2899862,2017,LaLiga,34,H,FC Barcelona,1,FC Villarreal,6,5:1,MS,45',3:0,Linksschuss
3079309,2018,LaLiga,1,H,FC Barcelona,1,Deportivo Alavés,11,3:0,RA,64',1:0,Direkter Freistoß
3079309,2018,LaLiga,1,H,FC Barcelona,1,Deportivo Alavés,11,3:0,RA,90'+2,3:0,Linksschuss
3079324,2018,LaLiga,3,H,FC Barcelona,2,SD Huesca ,5,8:2,RA,16',1:1,Rechtsschuss
3079324,2018,LaLiga,3,H,FC Barcelona,2,SD Huesca ,5,8:2,RA,61',6:2,Linksschuss
3097957,2018,UEFA Champions League,Gruppenphase,H,FC Barcelona,,PSV Eindhoven,,4:0,RA,31',1:0,Direkter Freistoß
3097957,2018,UEFA Champions League,Gruppenphase,H,FC Barcelona,,PSV Eindhoven,,4:0,RA,77',3:0,Linksschuss
3097957,2018,UEFA Champions League,Gruppenphase,H,FC Barcelona,,PSV Eindhoven,,4:0,RA,87',4:0,Rechtsschuss
3079380,2018,LaLiga,5,H,FC Barcelona,1,FC Girona,3,2:2,RA,19',1:0,Linksschuss
3097981,2018,UEFA Champions League,Gruppenphase,A,FC Barcelona,,Tottenham Hotspur,,4:2,RA,56',1:3,Linksschuss
3097981,2018,UEFA Champions League,Gruppenphase,A,FC Barcelona,,Tottenham Hotspur,,4:2,RA,90',2:4,Linksschuss
3079416,2018,LaLiga,8,A,FC Barcelona,1,FC Valencia,13,1:1,RA,23',1:1,Linksschuss
3079421,2018,LaLiga,9,H,FC Barcelona,2,FC Sevilla,1,4:2,RA,12',2:0,Linksschuss
3079452,2018,LaLiga,12,H,FC Barcelona,1,Real Betis Sevilla,14,3:4,HS,68',1:2,Elfmeter
3079452,2018,LaLiga,12,H,FC Barcelona,1,Real Betis Sevilla,14,3:4,HS,90'+4,3:4,Linksschuss
3098029,2018,UEFA Champions League,Gruppenphase,A,FC Barcelona,,PSV Eindhoven,,2:1,MS,61',0:1,Linksschuss
3079491,2018,LaLiga,15,A,FC Barcelona,1,Espanyol Barcelona,7,4:0,RA,17',0:1,Direkter Freistoß
3079491,2018,LaLiga,15,A,FC Barcelona,1,Espanyol Barcelona,7,4:0,RA,65',0:4,Direkter Freistoß
3079501,2018,LaLiga,16,A,FC Barcelona,1,UD Levante,6,5:0,HS,43',0:2,Rechtsschuss
3079501,2018,LaLiga,16,A,FC Barcelona,1,UD Levante,6,5:0,HS,47',0:3,Linksschuss
3079501,2018,LaLiga,16,A,FC Barcelona,1,UD Levante,6,5:0,HS,60',0:4,Linksschuss
3079507,2018,LaLiga,17,H,FC Barcelona,1,Celta Vigo,10,2:0,RA,45',2:0,Linksschuss
3079521,2018,LaLiga,18,A,FC Barcelona,1,FC Getafe,7,2:1,RA,20',0:1,Linksschuss
3079527,2018,LaLiga,19,H,FC Barcelona,1,SD Eibar,12,3:0,RA,53',2:0,Linksschuss
3142975,2018,Copa del Rey,Achtelfinale,H,FC Barcelona,,UD Levante,,3:0,MS,54',3:0,Linksschuss
3080762,2018,LaLiga,20,H,FC Barcelona,1,CD Leganés,15,3:1,HS,90'+2,3:1,Rechtsschuss
3080777,2018,LaLiga,21,A,FC Barcelona,1,FC Girona,12,2:0,RA,69',0:2,Linksschuss
3148385,2018,Copa del Rey,Viertelfinale,H,FC Barcelona,,FC Sevilla,,6:1,RA,90'+2,6:1,Linksschuss
3080782,2018,LaLiga,22,H,FC Barcelona,1,FC Valencia,7,2:2,RA,39',1:2,Elfmeter
3080782,2018,LaLiga,22,H,FC Barcelona,1,FC Valencia,7,2:2,RA,64',2:2,Linksschuss
3080802,2018,LaLiga,24,H,FC Barcelona,1,Real Valladolid,15,1:0,RA,43',1:0,Elfmeter
3080820,2018,LaLiga,25,A,FC Barcelona,1,FC Sevilla,4,4:2,RA,26',1:1,Linksschuss
3080820,2018,LaLiga,25,A,FC Barcelona,1,FC Sevilla,4,4:2,RA,67',2:2,Rechtsschuss
3080820,2018,LaLiga,25,A,FC Barcelona,1,FC Sevilla,4,4:2,RA,85',2:3,Linksschuss
3080835,2018,LaLiga,27,H,FC Barcelona,1,Rayo Vallecano,19,3:1,RA,51',2:1,Elfmeter
3135810,2018,UEFA Champions League,Achtelfinale,H,FC Barcelona,,Olympique Lyon,,5:1,RA,18',1:0,Elfmeter
3135810,2018,UEFA Champions League,Achtelfinale,H,FC Barcelona,,Olympique Lyon,,5:1,RA,78',3:1,Rechtsschuss
3080846,2018,LaLiga,28,A,FC Barcelona,1,Real Betis Sevilla,8,4:1,HS,18',0:1,Direkter Freistoß
3080846,2018,LaLiga,28,A,FC Barcelona,1,Real Betis Sevilla,8,4:1,HS,45'+2,0:2,Linksschuss
3080846,2018,LaLiga,28,A,FC Barcelona,1,Real Betis Sevilla,8,4:1,HS,85',1:4,Linksschuss
3080853,2018,LaLiga,29,H,FC Barcelona,1,Espanyol Barcelona,13,2:0,RA,71',1:0,Direkter Freistoß
3080853,2018,LaLiga,29,H,FC Barcelona,1,Espanyol Barcelona,13,2:0,RA,89',2:0,Linksschuss
3080868,2018,LaLiga,30,A,FC Barcelona,1,FC Villarreal,17,4:4,RA,90',4:3,Direkter Freistoß
3080877,2018,LaLiga,31,H,FC Barcelona,1,Atlético Madrid,2,2:0,HS,87',2:0,Linksschuss
3167768,2018,UEFA Champions League,Viertelfinale,H,FC Barcelona,,Manchester United,,3:0,RA,16',1:0,Linksschuss
3167768,2018,UEFA Champions League,Viertelfinale,H,FC Barcelona,,Manchester United,,3:0,RA,20',2:0,Rechtsschuss
3081092,2018,LaLiga,35,H,FC Barcelona,1,UD Levante,15,1:0,RA,62',1:0,Linksschuss
3177022,2018,UEFA Champions League,Halbfinale,H,FC Barcelona,,FC Liverpool,,3:0,RA,75',2:0,Linksschuss
3177022,2018,UEFA Champions League,Halbfinale,H,FC Barcelona,,FC Liverpool,,3:0,RA,82',3:0,Direkter Freistoß
3081128,2018,LaLiga,38,A,FC Barcelona,1,SD Eibar,12,2:2,MS,31',1:1,Linksschuss
3081128,2018,LaLiga,38,A,FC Barcelona,1,SD Eibar,12,2:2,MS,32',1:2,Linksschuss
3162692,2018,Copa del Rey,Finale,H,FC Barcelona,,FC Valencia,,1:2,MS,73',1:2,Linksschuss
3208703,2019,LaLiga,8,H,FC Barcelona,5,FC Sevilla,4,4:0,RA,78',4:0,Direkter Freistoß
3208716,2019,LaLiga,9,A,FC Barcelona,2,SD Eibar,14,3:0,RA,58',0:2,Linksschuss
3252197,2019,UEFA Champions League,Gruppenphase,A,FC Barcelona,,SK Slavia Prag,,2:1,RA,3',0:1,Linksschuss
3208744,2019,LaLiga,11,H,FC Barcelona,2,Real Valladolid,8,5:1,RA,34',3:1,Direkter Freistoß
3208744,2019,LaLiga,11,H,FC Barcelona,2,Real Valladolid,8,5:1,RA,75',4:1,Linksschuss
3208756,2019,LaLiga,12,A,FC Barcelona,1,UD Levante,11,3:1,RA,38',0:1,Elfmeter
3208765,2019,LaLiga,13,H,FC Barcelona,1,Celta Vigo,18,4:1,RA,23',1:0,Elfmeter
3208765,2019,LaLiga,13,H,FC Barcelona,1,Celta Vigo,18,4:1,RA,45'+1,2:1,Direkter Freistoß
3208765,2019,LaLiga,13,H,FC Barcelona,1,Celta Vigo,18,4:1,RA,48',3:1,Direkter Freistoß
3252228,2019,UEFA Champions League,Gruppenphase,H,FC Barcelona,,Borussia Dortmund,,3:1,RA,33',2:0,Linksschuss
3208784,2019,LaLiga,15,A,FC Barcelona,1,Atlético Madrid,4,1:0,RA,86',0:1,Linksschuss
3208792,2019,LaLiga,16,H,FC Barcelona,1,RCD Mallorca,17,5:2,RA,17',2:0,Linksschuss
3208792,2019,LaLiga,16,H,FC Barcelona,1,RCD Mallorca,17,5:2,RA,41',3:1,Linksschuss
3208792,2019,LaLiga,16,H,FC Barcelona,1,RCD Mallorca,17,5:2,RA,83',5:2,Linksschuss
3208812,2019,LaLiga,18,H,FC Barcelona,1,Deportivo Alavés,14,4:1,RA,69',3:1,Linksschuss
3280660,2019,Supercopa,Halbfinale,H,FC Barcelona,,Atlético Madrid,,2:3,RA,51',1:1,Rechtsschuss
3208833,2019,LaLiga,20,H,FC Barcelona,1,FC Granada,10,1:0,MS,76',1:0,Rechtsschuss
3310294,2019,Copa del Rey,Achtelfinale,H,FC Barcelona,,CD Leganés,,5:0,RA,59',3:0,Linksschuss
3310294,2019,Copa del Rey,Achtelfinale,H,FC Barcelona,,CD Leganés,,5:0,RA,89',5:0,Linksschuss
3209970,2019,LaLiga,25,H,FC Barcelona,2,SD Eibar,16,5:0,HS,14',1:0,Linksschuss
3209970,2019,LaLiga,25,H,FC Barcelona,2,SD Eibar,16,5:0,HS,37',2:0,Linksschuss
3209970,2019,LaLiga,25,H,FC Barcelona,2,SD Eibar,16,5:0,HS,40',3:0,Linksschuss
3209970,2019,LaLiga,25,H,FC Barcelona,2,SD Eibar,16,5:0,HS,87',4:0,Linksschuss
3209999,2019,LaLiga,27,H,FC Barcelona,2,Real Sociedad San Sebastián,4,1:0,MS,81',1:0,Elfmeter
3210021,2019,LaLiga,28,A,FC Barcelona,1,RCD Mallorca,18,4:0,RA,90'+3,0:4,Rechtsschuss
3210036,2019,LaLiga,29,H,FC Barcelona,1,CD Leganés,19,2:0,RA,69',2:0,Elfmeter
3210094,2019,LaLiga,33,H,FC Barcelona,2,Atlético Madrid,3,2:2,HS,50',2:1,Elfmeter
3210134,2019,LaLiga,37,H,FC Barcelona,2,CA Osasuna,11,1:2,RA,62',1:1,Direkter Freistoß
3208633,2019,LaLiga,38,A,FC Barcelona,2,Deportivo Alavés,16,5:0,RA,34',0:2,Linksschuss
3208633,2019,LaLiga,38,A,FC Barcelona,2,Deportivo Alavés,16,5:0,RA,75',0:5,Linksschuss
3291942,2019,UEFA Champions League,Achtelfinale,H,FC Barcelona,,SSC Napoli,,3:1,HS,23',2:0,Linksschuss
3431926,2020,LaLiga,3,H,FC Barcelona,1,FC Villarreal,6,4:0,MS,35',3:0,Elfmeter
3461723,2020,UEFA Champions League,Gruppenphase,H,FC Barcelona,,Ferencvárosi TC,,5:1,MS,27',1:0,Elfmeter
3461746,2020,UEFA Champions League,Gruppenphase,A,FC Barcelona,,Juventus Turin,,2:0,MS,90'+1,0:2,Elfmeter
3461761,2020,UEFA Champions League,Gruppenphase,H,FC Barcelona,,Dynamo Kyiv,,2:1,RA,5',1:0,Elfmeter
3450991,2020,LaLiga,9,H,FC Barcelona,6,Real Betis Sevilla,8,5:2,MS,61',3:1,Elfmeter
3450991,2020,LaLiga,9,H,FC Barcelona,6,Real Betis Sevilla,8,5:2,MS,82',4:2,Linksschuss
3451010,2020,LaLiga,11,H,FC Barcelona,5,CA Osasuna,14,4:0,RA,73',4:0,Linksschuss
3451030,2020,LaLiga,13,H,FC Barcelona,5,UD Levante,17,1:0,MS,76',1:0,Linksschuss
3451042,2020,LaLiga,14,H,FC Barcelona,4,FC Valencia,14,2:2,MS,45'+4,1:1,Kopfball
3451057,2020,LaLiga,15,A,FC Barcelona,5,Real Valladolid,18,3:0,OM,65',0:3,Linksschuss
3431914,2020,LaLiga,2,A,FC Barcelona,1,Athletic Bilbao,18,3:2,MS,38',1:2,Linksschuss
3431914,2020,LaLiga,2,A,FC Barcelona,1,Athletic Bilbao,18,3:2,MS,62',1:3,Linksschuss
3451084,2020,LaLiga,18,A,FC Barcelona,3,FC Granada,7,4:0,MS,35',0:2,Linksschuss
3451084,2020,LaLiga,18,A,FC Barcelona,3,FC Granada,7,4:0,MS,42',0:3,Direkter Freistoß
3508601,2020,Copa del Rey,Achtelfinale,A,FC Barcelona,,Rayo Vallecano,,2:1,MS,69',1:1,Linksschuss
3451110,2020,LaLiga,21,H,FC Barcelona,3,Athletic Bilbao,11,2:1,MS,20',1:0,Direkter Freistoß
3451135,2020,LaLiga,22,A,FC Barcelona,3,Real Betis Sevilla,7,3:2,MS,59',1:1,Linksschuss
3451146,2020,LaLiga,23,H,FC Barcelona,3,Deportivo Alavés,16,5:1,MS,45'+1,2:0,Linksschuss
3451146,2020,LaLiga,23,H,FC Barcelona,3,Deportivo Alavés,16,5:1,MS,75',4:1,Linksschuss
3496453,2020,UEFA Champions League,Achtelfinale,H,FC Barcelona,,FC Paris Saint-Germain,,1:4,MS,27',1:0,Elfmeter
3451158,2020,LaLiga,24,H,FC Barcelona,3,FC Cádiz,15,1:1,MS,32',1:0,Elfmeter
3431906,2020,LaLiga,1,H,FC Barcelona,3,FC Elche,17,3:0,MS,48',1:0,Linksschuss
3431906,2020,LaLiga,1,H,FC Barcelona,3,FC Elche,17,3:0,MS,68',2:0,Linksschuss
3451182,2020,LaLiga,25,A,FC Barcelona,4,FC Sevilla,3,2:0,MS,85',0:2,Rechtsschuss
3496461,2020,UEFA Champions League,Achtelfinale,A,FC Barcelona,,FC Paris Saint-Germain,,1:1,HS,37',1:1,Distanzschuss
3451205,2020,LaLiga,27,H,FC Barcelona,2,SD Huesca ,20,4:1,HS,13',1:0,Linksschuss
3451205,2020,LaLiga,27,H,FC Barcelona,2,SD Huesca ,20,4:1,HS,90',4:1,Linksschuss
3451379,2020,LaLiga,28,A,FC Barcelona,2,Real Sociedad San Sebastián,5,6:1,HS,56',0:4,Linksschuss
3451379,2020,LaLiga,28,A,FC Barcelona,2,Real Sociedad San Sebastián,5,6:1,HS,89',1:6,Linksschuss
3531491,2020,Copa del Rey,Finale,A,FC Barcelona,,Athletic Bilbao,,4:0,MS,68',0:3,Linksschuss
3531491,2020,Copa del Rey,Finale,A,FC Barcelona,,Athletic Bilbao,,4:0,MS,72',0:4,Linksschuss
3451405,2020,LaLiga,31,H,FC Barcelona,3,FC Getafe,15,5:2,MS,8',1:0,Linksschuss
3451405,2020,LaLiga,31,H,FC Barcelona,3,FC Getafe,15,5:2,MS,33',3:1,Linksschuss
3451426,2020,LaLiga,33,H,FC Barcelona,1,FC Granada,8,1:2,MS,23',1:0,Linksschuss
3451441,2020,LaLiga,34,A,FC Barcelona,3,FC Valencia,14,3:2,MS,57',1:1,Linksschuss
3451441,2020,LaLiga,34,A,FC Barcelona,3,FC Valencia,14,3:2,MS,69',1:3,Direkter Freistoß
3451459,2020,LaLiga,36,A,FC Barcelona,3,UD Levante,14,3:3,HS,25',0:1,Linksschuss
3451466,2020,LaLiga,37,H,FC Barcelona,3,Celta Vigo,8,1:2,HS,28',1:0,Kopfball
3651061,2021,UEFA Champions League,Gruppenphase,H,FC Paris Saint-Germain,,Manchester City,,2:0,RA,74',2:0,Linksschuss
3651078,2021,UEFA Champions League,Gruppenphase,H,FC Paris Saint-Germain,,RB Leipzig,,3:2,RA,67',2:2,Linksschuss
3651078,2021,UEFA Champions League,Gruppenphase,H,FC Paris Saint-Germain,,RB Leipzig,,3:2,RA,74',3:2,Elfmeter
3589206,2021,Ligue 1,14,H,FC Paris Saint-Germain,1,FC Nantes,9,3:1,RA,87',3:1,Linksschuss
3651125,2021,UEFA Champions League,Gruppenphase,H,FC Paris Saint-Germain,,FC Brügge,,4:1,MS,38',3:0,Linksschuss
3651125,2021,UEFA Champions League,Gruppenphase,H,FC Paris Saint-Germain,,FC Brügge,,4:1,MS,76',4:1,Elfmeter
3589360,2021,Ligue 1,23,A,FC Paris Saint-Germain,1,LOSC Lille,11,5:1,MS,38',1:3,Linksschuss
3589477,2021,Ligue 1,30,H,FC Paris Saint-Germain,1,FC Lorient,16,5:1,RA,73',4:1,Linksschuss
3589557,2021,Ligue 1,34,H,FC Paris Saint-Germain,1,RC Lens,7,1:1,RA,68',1:0,Linksschuss
3589585,2021,Ligue 1,37,A,FC Paris Saint-Germain,1,Montpellier HSC,13,4:0,MS,6',0:1,Linksschuss
3589585,2021,Ligue 1,37,A,FC Paris Saint-Germain,1,Montpellier HSC,13,4:0,MS,20',0:2,Linksschuss
3813957,2022,Trophée des Champions,Finale,H,FC Paris Saint-Germain,,FC Nantes,,4:0,MS,22',1:0,Rechtsschuss
3839729,2022,Ligue 1,1,A,FC Paris Saint-Germain,1,Clermont Foot 63,8,5:0,MS,80',0:4,Linksschuss
3839729,2022,Ligue 1,1,A,FC Paris Saint-Germain,1,Clermont Foot 63,8,5:0,MS,86',0:5,Linksschuss
3839819,2022,Ligue 1,3,A,FC Paris Saint-Germain,1,LOSC Lille,3,7:1,RA,27',0:2,Rechtsschuss
3913724,2022,UEFA Champions League,Gruppenphase,A,FC Paris Saint-Germain,,Maccabi Haifa,,3:1,RA,37',1:1,Linksschuss
3840033,2022,Ligue 1,8,A,FC Paris Saint-Germain,1,Olympique Lyon,5,1:0,RA,5',0:1,Linksschuss
3840044,2022,Ligue 1,9,H,FC Paris Saint-Germain,1,OGC Nizza,13,2:1,OM,28',1:0,Direkter Freistoß
3913727,2022,UEFA Champions League,Gruppenphase,A,FC Paris Saint-Germain,,Benfica Lissabon,,1:1,RA,22',0:1,Linksschuss
3840069,2022,Ligue 1,12,A,FC Paris Saint-Germain,1,AC Ajaccio,18,3:0,MS,78',0:2,Linksschuss
3913740,2022,UEFA Champions League,Gruppenphase,H,FC Paris Saint-Germain,,Maccabi Haifa,,7:2,HS,19',1:0,Linksschuss
3913740,2022,UEFA Champions League,Gruppenphase,H,FC Paris Saint-Germain,,Maccabi Haifa,,7:2,HS,45',4:1,Linksschuss
3840084,2022,Ligue 1,13,H,FC Paris Saint-Germain,1,ESTAC Troyes,11,4:3,RA,55',2:2,Linksschuss
3840135,2022,Ligue 1,18,H,FC Paris Saint-Germain,1,Angers SCO,20,2:0,OM,72',2:0,Rechtsschuss
3840163,2022,Ligue 1,21,A,FC Paris Saint-Germain,1,Montpellier HSC,14,3:1,HS,72',0:2,Linksschuss
3840174,2022,Ligue 1,22,H,FC Paris Saint-Germain,1,FC Toulouse,12,2:1,HS,58',2:1,Linksschuss
3840192,2022,Ligue 1,24,H,FC Paris Saint-Germain,1,LOSC Lille,5,4:3,MS,90'+5,4:3,Direkter Freistoß
3840207,2022,Ligue 1,25,A,FC Paris Saint-Germain,1,Olympique Marseille,2,3:0,MS,29',0:2,Rechtsschuss
3840212,2022,Ligue 1,26,H,FC Paris Saint-Germain,1,FC Nantes,13,4:2,MS,12',1:0,Linksschuss
3840261,2022,Ligue 1,30,A,FC Paris Saint-Germain,1,OGC Nizza,8,2:0,MS,26',0:1,Linksschuss
3840271,2022,Ligue 1,31,H,FC Paris Saint-Germain,1,RC Lens,2,3:1,MS,40',3:0,Linksschuss
3840442,2022,Ligue 1,37,A,FC Paris Saint-Germain,1,RC Straßburg Alsace,15,1:1,MS,59',0:1,Linksschuss
4085406,2022,Leagues Cup,Gruppenphase,A,Inter Miami CF,,CD Cruz Azul,,2:1,RA,90'+4,1:2,Direkter Freistoß
4085421,2022,Leagues Cup,Gruppenphase,H,Inter Miami CF,,Atlanta United FC,,4:0,RA,8',1:0,Rechtsschuss
4085421,2022,Leagues Cup,Gruppenphase,H,Inter Miami CF,,Atlanta United FC,,4:0,RA,22',2:0,Rechtsschuss
4143913,2022,Leagues Cup,1.Runde,H,Inter Miami CF,,Orlando City SC,,3:1,RA,7',1:0,Linksschuss
4143913,2022,Leagues Cup,1.Runde,H,Inter Miami CF,,Orlando City SC,,3:1,RA,72',3:1,Rechtsschuss
4149871,2022,Leagues Cup,Achtelfinale,A,Inter Miami CF,,FC Dallas,,9:7 n.E.,RA,6',0:1,Linksschuss
4149871,2022,Leagues Cup,Achtelfinale,A,Inter Miami CF,,FC Dallas,,9:7 n.E.,RA,85',4:4,Direkter Freistoß
4155792,2022,Leagues Cup,Viertelfinale,H,Inter Miami CF,,Charlotte FC,,4:0,RA,86',4:0,Linksschuss
4157813,2022,Leagues Cup,Halbfinale,A,Inter Miami CF,,Philadelphia Union,,4:1,RA,20',0:2,Linksschuss
4160855,2022,Leagues Cup,Finale,A,Inter Miami CF,,Nashville SC,,11:10 n.E.,RA,23',0:1,Linksschuss
3996251,2022,Major League Soccer,28,A,Inter Miami CF,14,New York Red Bulls,11,2:0,MS,89',0:2,Linksschuss
4248411,2023,Major League Soccer,1,A,Inter Miami CF,,Los Angeles Galaxy,,1:1,RA,90'+2,1:1,Linksschuss
4248415,2023,Major League Soccer,2,H,Inter Miami CF,,Orlando City SC,,5:0,RA,57',4:0,Brust
