player_name,game_id,saison,league,gameday,venue,team,team_table_position,opponent,opponent_table_position,result,player_position,goal_minute,goal_score,goal_type,goal_added_time,added_time
Lionel Messi,2475388,2014,LaLiga,21,H,FC Barcelona,2,FC Villarreal,6,3:2,RA,55,3:2,Rechtsschuss,0,0
Lionel Messi,2475398,2014,LaLiga,22,A,FC Barcelona,2,Athletic Bilbao,12,5:2,RA,15,0:1,Direkter Freistoß,0,0
Lionel Messi,2532386,2014,Copa del Rey,Halbfinale,H,FC Barcelona,,FC Villarreal,,3:1,RA,41,1:0,Linksschuss,0,0
Lionel Messi,2475409,2014,LaLiga,23,H,FC Barcelona,2,UD Levante,17,5:0,MS,38,2:0,Rechtsschuss,0,0
Lionel Messi,2475409,2014,LaLiga,23,H,FC Barcelona,2,UD Levante,17,5:0,MS,59,3:0,Rechtsschuss,0,0
Lionel Messi,2475409,2014,LaLiga,23,H,FC Barcelona,2,UD Levante,17,5:0,MS,65,4:0,Elfmeter,0,0
Lionel Messi,2475429,2014,LaLiga,25,A,FC Barcelona,2,FC Granada,19,3:1,RA,70,1:3,Rechtsschuss,0,0
Lionel Messi,2475438,2014,LaLiga,26,H,FC Barcelona,2,Rayo Vallecano,11,6:1,RA,56,3:0,Elfmeter,0,0
Lionel Messi,2475438,2014,LaLiga,26,H,FC Barcelona,2,Rayo Vallecano,11,6:1,RA,63,4:0,Abstauber,0,0
Lionel Messi,2475438,2014,LaLiga,26,H,FC Barcelona,2,Rayo Vallecano,11,6:1,RA,68,5:0,Linksschuss,0,0
Lionel Messi,2475448,2014,LaLiga,27,A,FC Barcelona,1,SD Eibar,14,2:0,RA,31,0:1,Elfmeter,0,0
Lionel Messi,2475448,2014,LaLiga,27,A,FC Barcelona,1,SD Eibar,14,2:0,RA,55,0:2,Kopfball,0,0
Lionel Messi,2475476,2014,LaLiga,30,H,FC Barcelona,1,UD Almería,19,4:0,RA,33,1:0,Linksschuss,0,0
Lionel Messi,2475486,2014,LaLiga,31,A,FC Barcelona,1,FC Sevilla,5,2:2,RA,15,0:1,Linksschuss,0,0
Lionel Messi,2475495,2014,LaLiga,32,H,FC Barcelona,1,FC Valencia,4,2:0,RA,90,2:0,Linksschuss,0,4
Lionel Messi,2475505,2014,LaLiga,33,A,FC Barcelona,1,Espanyol Barcelona,9,2:0,RA,25,0:2,Linksschuss,0,0
Lionel Messi,2475514,2014,LaLiga,34,H,FC Barcelona,1,FC Getafe,13,6:0,RA,9,1:0,Elfmeter,0,0
Lionel Messi,2475514,2014,LaLiga,34,H,FC Barcelona,1,FC Getafe,13,6:0,RA,47,6:0,Linksschuss,0,0
Lionel Messi,2475524,2014,LaLiga,35,A,FC Barcelona,1,FC Córdoba,20,8:0,RA,47,0:3,Kopfball,0,0
Lionel Messi,2475524,2014,LaLiga,35,A,FC Barcelona,1,FC Córdoba,20,8:0,RA,80,0:6,Linksschuss,0,0
Lionel Messi,2560716,2014,UEFA Champions League,Halbfinale,H,FC Barcelona,,FC Bayern München,,3:0,RA,77,1:0,Linksschuss,0,0
Lionel Messi,2560716,2014,UEFA Champions League,Halbfinale,H,FC Barcelona,,FC Bayern München,,3:0,RA,80,2:0,Rechtsschuss,0,0
Lionel Messi,2475543,2014,LaLiga,37,A,FC Barcelona,1,Atlético Madrid,3,1:0,RA,65,0:1,Linksschuss,0,0
Lionel Messi,2475552,2014,LaLiga,38,H,FC Barcelona,1,Deportivo La Coruna ,17,2:2,RA,5,1:0,Kopfball,0,0
Lionel Messi,2475552,2014,LaLiga,38,H,FC Barcelona,1,Deportivo La Coruna ,17,2:2,RA,59,2:0,Rechtsschuss,0,0
Lionel Messi,2543981,2014,Copa del Rey,Finale,A,FC Barcelona,,Athletic Bilbao,,3:1,RA,20,0:1,Sololauf,0,0
Lionel Messi,2543981,2014,Copa del Rey,Finale,A,FC Barcelona,,Athletic Bilbao,,3:1,RA,74,0:3,Linksschuss,0,0
Lionel Messi,2611042,2015,UEFA Super Cup,Finale,H,FC Barcelona,,FC Sevilla,,5:4  n.V.,RA,7,1:1,Direkter Freistoß,0,0
Lionel Messi,2611042,2015,UEFA Super Cup,Finale,H,FC Barcelona,,FC Sevilla,,5:4  n.V.,RA,16,2:1,Direkter Freistoß,0,0
Lionel Messi,2613603,2015,Supercopa,Finale,H,FC Barcelona,,Athletic Bilbao,,1:1,RA,43,1:0,Linksschuss,0,0
Lionel Messi,2594493,2015,LaLiga,3,A,FC Barcelona,4,Atlético Madrid,3,2:1,RA,77,1:2,Linksschuss,0,0
Lionel Messi,2594503,2015,LaLiga,4,H,FC Barcelona,1,UD Levante,13,4:1,HS,61,3:0,Elfmeter,0,0
Lionel Messi,2594503,2015,LaLiga,4,H,FC Barcelona,1,UD Levante,13,4:1,HS,90,4:1,Linksschuss,0,0
Lionel Messi,2618619,2015,UEFA Champions League,Gruppenphase,H,FC Barcelona,,AS Rom,,6:1,RA,18,2:0,Linksschuss,0,0
Lionel Messi,2618619,2015,UEFA Champions League,Gruppenphase,H,FC Barcelona,,AS Rom,,6:1,RA,60,5:0,Abstauber,0,0
Lionel Messi,2594593,2015,LaLiga,13,H,FC Barcelona,1,Real Sociedad San Sebastián,14,4:0,RA,90,4:0,Linksschuss,0,1
Lionel Messi,2618634,2015,UEFA Champions League,Gruppenphase,A,FC Barcelona,,Bayer 04 Leverkusen,,1:1,RA,20,0:1,Rechtsschuss,0,0
Lionel Messi,2594614,2015,LaLiga,15,H,FC Barcelona,1,Deportivo La Coruna ,6,2:2,RA,39,1:0,Direkter Freistoß,0,0
Lionel Messi,2646884,2015,FIFA Klub-WM,Finale,A,FC Barcelona,,CA River Plate,,3:0,RA,36,0:1,Linksschuss,0,0
Lionel Messi,2594635,2015,LaLiga,17,H,FC Barcelona,1,Real Betis Sevilla,12,4:0,RA,33,2:0,Rechtsschuss,0,0
Lionel Messi,2647652,2015,Copa del Rey,Achtelfinale,H,FC Barcelona,,Espanyol Barcelona,,4:1,RA,13,1:1,Linksschuss,0,0
Lionel Messi,2647652,2015,Copa del Rey,Achtelfinale,H,FC Barcelona,,Espanyol Barcelona,,4:1,RA,44,2:1,Direkter Freistoß,0,0
Lionel Messi,2594656,2015,LaLiga,19,H,FC Barcelona,1,FC Granada,17,4:0,RA,8,1:0,Linksschuss,0,0
Lionel Messi,2594656,2015,LaLiga,19,H,FC Barcelona,1,FC Granada,17,4:0,RA,14,2:0,Linksschuss,0,0
Lionel Messi,2594656,2015,LaLiga,19,H,FC Barcelona,1,FC Granada,17,4:0,RA,58,3:0,Abstauber,0,0
Lionel Messi,2594661,2015,LaLiga,20,H,FC Barcelona,1,Athletic Bilbao,8,6:0,RA,7,1:0,Elfmeter,0,0
Lionel Messi,2594674,2015,LaLiga,21,A,FC Barcelona,1,FC Málaga,12,2:1,RA,51,1:2,Linksschuss,0,0
Lionel Messi,2594683,2015,LaLiga,22,H,FC Barcelona,1,Atlético Madrid,2,2:1,RA,30,1:1,Linksschuss,0,0
Lionel Messi,2658836,2015,Copa del Rey,Halbfinale,H,FC Barcelona,,FC Valencia,,7:0,RA,29,3:0,Linksschuss,0,0
Lionel Messi,2658836,2015,Copa del Rey,Halbfinale,H,FC Barcelona,,FC Valencia,,7:0,RA,59,4:0,Linksschuss,0,0
Lionel Messi,2658836,2015,Copa del Rey,Halbfinale,H,FC Barcelona,,FC Valencia,,7:0,RA,74,5:0,Linksschuss,0,0
Lionel Messi,2594702,2015,LaLiga,24,H,FC Barcelona,1,Celta Vigo,7,6:1,RA,28,1:0,Direkter Freistoß,0,0
Lionel Messi,2594625,2015,LaLiga,16,A,FC Barcelona,1,Sporting Gijón,15,3:1,RA,25,0:1,Linksschuss,0,0
Lionel Messi,2594625,2015,LaLiga,16,A,FC Barcelona,1,Sporting Gijón,15,3:1,RA,31,1:2,Linksschuss,0,0
Lionel Messi,2645809,2015,UEFA Champions League,Achtelfinale,A,FC Barcelona,,FC Arsenal,,2:0,RA,71,0:1,Linksschuss,0,0
Lionel Messi,2645809,2015,UEFA Champions League,Achtelfinale,A,FC Barcelona,,FC Arsenal,,2:0,RA,83,0:2,Elfmeter,0,0
Lionel Messi,2594721,2015,LaLiga,26,H,FC Barcelona,1,FC Sevilla,5,2:1,RA,31,1:1,Direkter Freistoß,0,0
Lionel Messi,2594731,2015,LaLiga,27,A,FC Barcelona,1,Rayo Vallecano,16,5:1,RA,23,0:2,Linksschuss,0,0
Lionel Messi,2594731,2015,LaLiga,27,A,FC Barcelona,1,Rayo Vallecano,16,5:1,RA,53,0:3,Linksschuss,0,0
Lionel Messi,2594731,2015,LaLiga,27,A,FC Barcelona,1,Rayo Vallecano,16,5:1,RA,72,1:4,Linksschuss,0,0
Lionel Messi,2594741,2015,LaLiga,28,A,FC Barcelona,1,SD Eibar,8,4:0,RA,42,0:2,Linksschuss,0,0
Lionel Messi,2594741,2015,LaLiga,28,A,FC Barcelona,1,SD Eibar,8,4:0,RA,76,0:3,Elfmeter,0,0
Lionel Messi,2594752,2015,LaLiga,29,H,FC Barcelona,1,FC Getafe,16,6:0,MS,41,4:0,Linksschuss,0,0
Lionel Messi,2645817,2015,UEFA Champions League,Achtelfinale,H,FC Barcelona,,FC Arsenal,,3:1,RA,86,3:1,Linksschuss,0,0
Lionel Messi,2594794,2015,LaLiga,33,H,FC Barcelona,1,FC Valencia,14,1:2,RA,63,1:2,Linksschuss,0,0
Lionel Messi,2594804,2015,LaLiga,34,A,FC Barcelona,1,Deportivo La Coruna ,13,8:0,RA,73,0:6,Linksschuss,0,0
Lionel Messi,2594815,2015,LaLiga,35,H,FC Barcelona,1,Sporting Gijón,18,6:0,RA,13,1:0,Kopfball,0,0
Lionel Messi,2594836,2015,LaLiga,37,H,FC Barcelona,1,Espanyol Barcelona,14,5:0,RA,8,1:0,Direkter Freistoß,0,0
Lionel Messi,2717501,2016,Supercopa,Finale,H,FC Barcelona,,FC Sevilla,,3:0,RA,55,3:0,Kopfball,0,0
Lionel Messi,2718711,2016,LaLiga,1,H,FC Barcelona,2,Real Betis Sevilla,15,6:2,RA,37,2:1,Linksschuss,0,0
Lionel Messi,2718711,2016,LaLiga,1,H,FC Barcelona,2,Real Betis Sevilla,15,6:2,RA,58,5:1,Linksschuss,0,0
Lionel Messi,2754181,2016,UEFA Champions League,Gruppenphase,H,FC Barcelona,,Celtic Glasgow,,7:0,RA,3,1:0,Linksschuss,0,0
Lionel Messi,2754181,2016,UEFA Champions League,Gruppenphase,H,FC Barcelona,,Celtic Glasgow,,7:0,RA,27,2:0,Linksschuss,0,0
Lionel Messi,2754181,2016,UEFA Champions League,Gruppenphase,H,FC Barcelona,,Celtic Glasgow,,7:0,RA,60,5:0,Linksschuss,0,0
Lionel Messi,2718746,2016,LaLiga,4,A,FC Barcelona,5,CD Leganés,11,5:1,RA,15,0:1,Linksschuss,0,0
Lionel Messi,2718746,2016,LaLiga,4,A,FC Barcelona,5,CD Leganés,11,5:1,RA,55,0:4,Elfmeter,0,0
Lionel Messi,2718787,2016,LaLiga,8,H,FC Barcelona,4,Deportivo La Coruna ,13,4:0,RA,58,4:0,Linksschuss,0,0
Lionel Messi,2754919,2016,UEFA Champions League,Gruppenphase,H,FC Barcelona,,Manchester City,,4:0,RA,17,1:0,Linksschuss,0,0
Lionel Messi,2754919,2016,UEFA Champions League,Gruppenphase,H,FC Barcelona,,Manchester City,,4:0,RA,61,2:0,Linksschuss,0,0
Lionel Messi,2754919,2016,UEFA Champions League,Gruppenphase,H,FC Barcelona,,Manchester City,,4:0,RA,69,3:0,Linksschuss,0,0
Lionel Messi,2718796,2016,LaLiga,9,A,FC Barcelona,4,FC Valencia,14,3:2,RA,22,0:1,Linksschuss,0,0
Lionel Messi,2718796,2016,LaLiga,9,A,FC Barcelona,4,FC Valencia,14,3:2,RA,90,2:3,Elfmeter,0,4
Lionel Messi,2755694,2016,UEFA Champions League,Gruppenphase,A,FC Barcelona,,Manchester City,,3:1,RA,21,0:1,Linksschuss,0,0
Lionel Messi,2718815,2016,LaLiga,11,A,FC Barcelona,2,FC Sevilla,4,2:1,RA,43,1:1,Linksschuss,0,0
Lionel Messi,2755717,2016,UEFA Champions League,Gruppenphase,A,FC Barcelona,,Celtic Glasgow,,2:0,RA,24,0:1,Linksschuss,0,0
Lionel Messi,2755717,2016,UEFA Champions League,Gruppenphase,A,FC Barcelona,,Celtic Glasgow,,2:0,RA,55,0:2,Elfmeter,0,0
Lionel Messi,2718834,2016,LaLiga,13,A,FC Barcelona,2,Real Sociedad San Sebastián,5,1:1,RA,59,1:1,Linksschuss,0,0
Lionel Messi,2755732,2016,UEFA Champions League,Gruppenphase,H,FC Barcelona,,Borussia Mönchengladbach,,4:0,RA,16,1:0,Linksschuss,0,0
Lionel Messi,2718853,2016,LaLiga,15,A,FC Barcelona,2,CA Osasuna,20,3:0,RA,72,0:2,Linksschuss,0,0
Lionel Messi,2718853,2016,LaLiga,15,A,FC Barcelona,2,CA Osasuna,20,3:0,RA,90,0:3,Linksschuss,0,2
Lionel Messi,2718863,2016,LaLiga,16,H,FC Barcelona,2,Espanyol Barcelona,9,4:1,RA,90,4:1,Linksschuss,0,0
Lionel Messi,2810018,2016,Copa del Rey,Achtelfinale,A,FC Barcelona,,Athletic Bilbao,,2:1,RA,52,2:1,Direkter Freistoß,0,0
Lionel Messi,2718872,2016,LaLiga,17,A,FC Barcelona,2,FC Villarreal,4,1:1,RA,90,1:1,Direkter Freistoß,0,0
Lionel Messi,2810026,2016,Copa del Rey,Achtelfinale,H,FC Barcelona,,Athletic Bilbao,,3:1,RA,78,3:1,Direkter Freistoß,0,0
Lionel Messi,2718882,2016,LaLiga,18,H,FC Barcelona,3,UD Las Palmas,8,5:0,RA,52,2:0,Rechtsschuss,0,0
Lionel Messi,2718891,2016,LaLiga,19,A,FC Barcelona,3,SD Eibar,9,4:0,RA,50,0:2,Linksschuss,0,0
Lionel Messi,2814842,2016,Copa del Rey,Viertelfinale,H,FC Barcelona,,Real Sociedad San Sebastián,,5:2,RA,55,2:0,Elfmeter,0,0
Lionel Messi,2818307,2016,Copa del Rey,Halbfinale,A,FC Barcelona,,Atlético Madrid,,2:1,RA,33,0:2,Linksschuss,0,0
Lionel Messi,2718915,2016,LaLiga,21,H,FC Barcelona,2,Athletic Bilbao,7,3:0,RA,40,2:0,Direkter Freistoß,0,0
Lionel Messi,2718925,2016,LaLiga,22,A,FC Barcelona,2,Deportivo Alavés,12,6:0,RA,59,0:3,Linksschuss,0,0
Lionel Messi,2718936,2016,LaLiga,23,H,FC Barcelona,2,CD Leganés,17,2:1,RA,4,1:0,Rechtsschuss,0,0
Lionel Messi,2718936,2016,LaLiga,23,H,FC Barcelona,2,CD Leganés,17,2:1,RA,90,2:1,Elfmeter,0,0
Lionel Messi,2718946,2016,LaLiga,24,A,FC Barcelona,2,Atlético Madrid,4,2:1,RA,86,1:2,Linksschuss,0,0
Lionel Messi,2718957,2016,LaLiga,25,H,FC Barcelona,2,Sporting Gijón,18,6:1,RA,9,1:0,Kopfball,0,0
Lionel Messi,2718967,2016,LaLiga,26,H,FC Barcelona,2,Celta Vigo,10,5:0,OM,24,1:0,Linksschuss,0,0
Lionel Messi,2718967,2016,LaLiga,26,H,FC Barcelona,2,Celta Vigo,10,5:0,OM,64,5:0,Linksschuss,0,0
Lionel Messi,2805651,2016,UEFA Champions League,Achtelfinale,H,FC Barcelona,,FC Paris Saint-Germain,,6:1,OM,50,3:0,Elfmeter,0,0
Lionel Messi,2718986,2016,LaLiga,28,H,FC Barcelona,2,FC Valencia,13,4:2,OM,45,2:1,Elfmeter,0,0
Lionel Messi,2718986,2016,LaLiga,28,H,FC Barcelona,2,FC Valencia,13,4:2,OM,53,3:2,Rechtsschuss,0,0
Lionel Messi,2719005,2016,LaLiga,30,H,FC Barcelona,2,FC Sevilla,4,3:0,RA,28,2:0,Rechtsschuss,0,0
Lionel Messi,2719005,2016,LaLiga,30,H,FC Barcelona,2,FC Sevilla,4,3:0,RA,33,3:0,Linksschuss,0,0
Lionel Messi,2719024,2016,LaLiga,32,H,FC Barcelona,2,Real Sociedad San Sebastián,6,3:2,RA,17,1:0,Linksschuss,0,0
Lionel Messi,2719024,2016,LaLiga,32,H,FC Barcelona,2,Real Sociedad San Sebastián,6,3:2,RA,37,2:0,Abstauber,0,0
Lionel Messi,2719034,2016,LaLiga,33,A,FC Barcelona,2,Real Madrid,1,3:2,RA,33,1:1,Linksschuss,0,0
Lionel Messi,2719034,2016,LaLiga,33,A,FC Barcelona,2,Real Madrid,1,3:2,RA,90,2:3,Linksschuss,0,2
Lionel Messi,2719043,2016,LaLiga,34,H,FC Barcelona,2,CA Osasuna,20,7:1,OM,12,1:0,Linksschuss,0,0
Lionel Messi,2719043,2016,LaLiga,34,H,FC Barcelona,2,CA Osasuna,20,7:1,OM,61,4:1,Linksschuss,0,0
Lionel Messi,2719062,2016,LaLiga,36,H,FC Barcelona,2,FC Villarreal,5,4:1,RA,45,2:1,Linksschuss,0,0
Lionel Messi,2719062,2016,LaLiga,36,H,FC Barcelona,2,FC Villarreal,5,4:1,RA,82,4:1,Elfmeter,0,0
Lionel Messi,2719081,2016,LaLiga,38,H,FC Barcelona,2,SD Eibar,8,4:2,RA,75,3:2,Elfmeter,0,0
Lionel Messi,2719081,2016,LaLiga,38,H,FC Barcelona,2,SD Eibar,8,4:2,RA,90,4:2,Rechtsschuss,0,2
Lionel Messi,2823374,2016,Copa del Rey,Finale,H,FC Barcelona,,Deportivo Alavés,,3:1,RA,30,1:0,Linksschuss,0,0
Lionel Messi,2878318,2017,Supercopa,Finale,H,FC Barcelona,,Real Madrid,,1:3,RA,77,1:1,Elfmeter,0,0
Lionel Messi,2899930,2017,LaLiga,2,A,FC Barcelona,2,Deportivo Alavés,16,2:0,MS,55,0:1,Linksschuss,0,0
Lionel Messi,2899930,2017,LaLiga,2,A,FC Barcelona,2,Deportivo Alavés,16,2:0,MS,66,0:2,Linksschuss,0,0
Lionel Messi,2899570,2017,LaLiga,3,H,FC Barcelona,2,Espanyol Barcelona,13,5:0,MS,26,1:0,Linksschuss,0,0
Lionel Messi,2899570,2017,LaLiga,3,H,FC Barcelona,2,Espanyol Barcelona,13,5:0,MS,35,2:0,Rechtsschuss,0,0
Lionel Messi,2899570,2017,LaLiga,3,H,FC Barcelona,2,Espanyol Barcelona,13,5:0,MS,67,3:0,Linksschuss,0,0
Lionel Messi,2917363,2017,UEFA Champions League,Gruppenphase,H,FC Barcelona,,Juventus Turin,,3:0,MS,45,1:0,Linksschuss,0,0
Lionel Messi,2917363,2017,UEFA Champions League,Gruppenphase,H,FC Barcelona,,Juventus Turin,,3:0,MS,69,3:0,Linksschuss,0,0
Lionel Messi,2899594,2017,LaLiga,5,H,FC Barcelona,1,SD Eibar,10,6:1,MS,21,1:0,Elfmeter,0,0
Lionel Messi,2899594,2017,LaLiga,5,H,FC Barcelona,1,SD Eibar,10,6:1,MS,59,4:1,Linksschuss,0,0
Lionel Messi,2899594,2017,LaLiga,5,H,FC Barcelona,1,SD Eibar,10,6:1,MS,62,5:1,Linksschuss,0,0
Lionel Messi,2899594,2017,LaLiga,5,H,FC Barcelona,1,SD Eibar,10,6:1,MS,87,6:1,Linksschuss,0,0
Lionel Messi,2899620,2017,LaLiga,7,H,FC Barcelona,1,UD Las Palmas,15,3:0,HS,70,2:0,Linksschuss,0,0
Lionel Messi,2899620,2017,LaLiga,7,H,FC Barcelona,1,UD Las Palmas,15,3:0,HS,77,3:0,Linksschuss,0,0
Lionel Messi,2917396,2017,UEFA Champions League,Gruppenphase,H,FC Barcelona,,Olympiakos Piräus,,3:1,MS,61,2:0,Direkter Freistoß,0,0
Lionel Messi,2899649,2017,LaLiga,10,A,FC Barcelona,1,Athletic Bilbao,11,2:0,HS,37,0:1,Linksschuss,0,0
Lionel Messi,2899684,2017,LaLiga,14,H,FC Barcelona,1,Celta Vigo,9,2:2,HS,22,1:1,Linksschuss,0,0
Lionel Messi,2899695,2017,LaLiga,15,A,FC Barcelona,1,FC Villarreal,6,2:0,RA,83,0:2,Linksschuss,0,0
Lionel Messi,2899698,2017,LaLiga,17,A,FC Barcelona,1,Real Madrid,3,3:0,HS,64,0:2,Elfmeter,0,0
Lionel Messi,2899719,2017,LaLiga,18,H,FC Barcelona,1,UD Levante,16,3:0,HS,12,1:0,Linksschuss,0,0
Lionel Messi,2978841,2017,Copa del Rey,Achtelfinale,H,FC Barcelona,,Celta Vigo,,5:0,HS,13,1:0,Linksschuss,0,0
Lionel Messi,2978841,2017,Copa del Rey,Achtelfinale,H,FC Barcelona,,Celta Vigo,,5:0,HS,15,2:0,Linksschuss,0,0
Lionel Messi,2899736,2017,LaLiga,19,A,FC Barcelona,1,Real Sociedad San Sebastián,14,4:2,HS,85,2:4,Direkter Freistoß,0,0
Lionel Messi,2899738,2017,LaLiga,20,A,FC Barcelona,1,Real Betis Sevilla,8,5:0,HS,64,0:2,Linksschuss,0,0
Lionel Messi,2899738,2017,LaLiga,20,A,FC Barcelona,1,Real Betis Sevilla,8,5:0,HS,80,0:4,Linksschuss,0,0
Lionel Messi,2989790,2017,Copa del Rey,Viertelfinale,H,FC Barcelona,,Espanyol Barcelona,,2:0,HS,25,2:0,abgefälschter Torschuss,0,0
Lionel Messi,2899747,2017,LaLiga,21,H,FC Barcelona,1,Deportivo Alavés,16,2:1,HS,84,2:1,Direkter Freistoß,0,0
Lionel Messi,2981999,2017,UEFA Champions League,Achtelfinale,A,FC Barcelona,,FC Chelsea,,1:1,HS,75,1:1,Linksschuss,0,0
Lionel Messi,2899805,2017,LaLiga,25,H,FC Barcelona,1,FC Girona,8,6:1,HS,30,2:1,Linksschuss,0,0
Lionel Messi,2899805,2017,LaLiga,25,H,FC Barcelona,1,FC Girona,8,6:1,HS,36,3:1,Direkter Freistoß,0,0
Lionel Messi,2899803,2017,LaLiga,26,A,FC Barcelona,1,UD Las Palmas,18,1:1,HS,21,0:1,Direkter Freistoß,0,0
Lionel Messi,2899819,2017,LaLiga,27,H,FC Barcelona,1,Atlético Madrid,2,1:0,HS,26,1:0,Direkter Freistoß,0,0
Lionel Messi,2982007,2017,UEFA Champions League,Achtelfinale,H,FC Barcelona,,FC Chelsea,,3:0,HS,3,1:0,Rechtsschuss,0,0
Lionel Messi,2982007,2017,UEFA Champions League,Achtelfinale,H,FC Barcelona,,FC Chelsea,,3:0,HS,63,3:0,Linksschuss,0,0
Lionel Messi,2899826,2017,LaLiga,29,H,FC Barcelona,1,Athletic Bilbao,12,2:0,HS,30,2:0,Linksschuss,0,0
Lionel Messi,2899845,2017,LaLiga,30,A,FC Barcelona,1,FC Sevilla,6,2:2,RA,89,2:2,Linksschuss,0,0
Lionel Messi,2899853,2017,LaLiga,31,H,FC Barcelona,1,CD Leganés,12,3:1,HS,27,1:0,Direkter Freistoß,0,0
Lionel Messi,2899853,2017,LaLiga,31,H,FC Barcelona,1,CD Leganés,12,3:1,HS,32,2:0,Linksschuss,0,0
Lionel Messi,2899853,2017,LaLiga,31,H,FC Barcelona,1,CD Leganés,12,3:1,HS,87,3:1,Linksschuss,0,0
Lionel Messi,3000614,2017,Copa del Rey,Finale,A,FC Barcelona,,FC Sevilla,,5:0,HS,31,0:2,Linksschuss,0,0
Lionel Messi,2899867,2017,LaLiga,35,A,FC Barcelona,1,Deportivo La Coruna ,18,4:2,HS,38,0:2,Linksschuss,0,0
Lionel Messi,2899867,2017,LaLiga,35,A,FC Barcelona,1,Deportivo La Coruna ,18,4:2,HS,82,2:3,Rechtsschuss,0,0
Lionel Messi,2899867,2017,LaLiga,35,A,FC Barcelona,1,Deportivo La Coruna ,18,4:2,HS,85,2:4,Linksschuss,0,0
Lionel Messi,2899869,2017,LaLiga,36,H,FC Barcelona,1,Real Madrid,3,2:2,HS,52,2:1,Linksschuss,0,0
Lionel Messi,2899862,2017,LaLiga,34,H,FC Barcelona,1,FC Villarreal,6,5:1,MS,45,3:0,Linksschuss,0,0
Lionel Messi,3079309,2018,LaLiga,1,H,FC Barcelona,1,Deportivo Alavés,11,3:0,RA,64,1:0,Direkter Freistoß,0,0
Lionel Messi,3079309,2018,LaLiga,1,H,FC Barcelona,1,Deportivo Alavés,11,3:0,RA,90,3:0,Linksschuss,0,2
Lionel Messi,3079324,2018,LaLiga,3,H,FC Barcelona,2,SD Huesca ,5,8:2,RA,16,1:1,Rechtsschuss,0,0
Lionel Messi,3079324,2018,LaLiga,3,H,FC Barcelona,2,SD Huesca ,5,8:2,RA,61,6:2,Linksschuss,0,0
Lionel Messi,3097957,2018,UEFA Champions League,Gruppenphase,H,FC Barcelona,,PSV Eindhoven,,4:0,RA,31,1:0,Direkter Freistoß,0,0
Lionel Messi,3097957,2018,UEFA Champions League,Gruppenphase,H,FC Barcelona,,PSV Eindhoven,,4:0,RA,77,3:0,Linksschuss,0,0
Lionel Messi,3097957,2018,UEFA Champions League,Gruppenphase,H,FC Barcelona,,PSV Eindhoven,,4:0,RA,87,4:0,Rechtsschuss,0,0
Lionel Messi,3079380,2018,LaLiga,5,H,FC Barcelona,1,FC Girona,3,2:2,RA,19,1:0,Linksschuss,0,0
Lionel Messi,3097981,2018,UEFA Champions League,Gruppenphase,A,FC Barcelona,,Tottenham Hotspur,,4:2,RA,56,1:3,Linksschuss,0,0
Lionel Messi,3097981,2018,UEFA Champions League,Gruppenphase,A,FC Barcelona,,Tottenham Hotspur,,4:2,RA,90,2:4,Linksschuss,0,0
Lionel Messi,3079416,2018,LaLiga,8,A,FC Barcelona,1,FC Valencia,13,1:1,RA,23,1:1,Linksschuss,0,0
Lionel Messi,3079421,2018,LaLiga,9,H,FC Barcelona,2,FC Sevilla,1,4:2,RA,12,2:0,Linksschuss,0,0
Lionel Messi,3079452,2018,LaLiga,12,H,FC Barcelona,1,Real Betis Sevilla,14,3:4,HS,68,1:2,Elfmeter,0,0
Lionel Messi,3079452,2018,LaLiga,12,H,FC Barcelona,1,Real Betis Sevilla,14,3:4,HS,90,3:4,Linksschuss,0,4
Lionel Messi,3098029,2018,UEFA Champions League,Gruppenphase,A,FC Barcelona,,PSV Eindhoven,,2:1,MS,61,0:1,Linksschuss,0,0
Lionel Messi,3079491,2018,LaLiga,15,A,FC Barcelona,1,Espanyol Barcelona,7,4:0,RA,17,0:1,Direkter Freistoß,0,0
Lionel Messi,3079491,2018,LaLiga,15,A,FC Barcelona,1,Espanyol Barcelona,7,4:0,RA,65,0:4,Direkter Freistoß,0,0
Lionel Messi,3079501,2018,LaLiga,16,A,FC Barcelona,1,UD Levante,6,5:0,HS,43,0:2,Rechtsschuss,0,0
Lionel Messi,3079501,2018,LaLiga,16,A,FC Barcelona,1,UD Levante,6,5:0,HS,47,0:3,Linksschuss,0,0
Lionel Messi,3079501,2018,LaLiga,16,A,FC Barcelona,1,UD Levante,6,5:0,HS,60,0:4,Linksschuss,0,0
Lionel Messi,3079507,2018,LaLiga,17,H,FC Barcelona,1,Celta Vigo,10,2:0,RA,45,2:0,Linksschuss,0,0
Lionel Messi,3079521,2018,LaLiga,18,A,FC Barcelona,1,FC Getafe,7,2:1,RA,20,0:1,Linksschuss,0,0
Lionel Messi,3079527,2018,LaLiga,19,H,FC Barcelona,1,SD Eibar,12,3:0,RA,53,2:0,Linksschuss,0,0
Lionel Messi,3142975,2018,Copa del Rey,Achtelfinale,H,FC Barcelona,,UD Levante,,3:0,MS,54,3:0,Linksschuss,0,0
Lionel Messi,3080762,2018,LaLiga,20,H,FC Barcelona,1,CD Leganés,15,3:1,HS,90,3:1,Rechtsschuss,0,2
Lionel Messi,3080777,2018,LaLiga,21,A,FC Barcelona,1,FC Girona,12,2:0,RA,69,0:2,Linksschuss,0,0
